data inicio,data termino,nome do evento,Tipo,Estado que ocorrerá,Impacto para a aviação,Dia da semana que iniciará,Dias restantes para o evento,Se terá possível emenda
2025-08-23,2025-08-23,1º Congresso Da Jovem Advocacia de Embu das Artes/SP,Evento Corporativo,"FAEM - Faculdade Embu das Artes - Embu das Artes, SP",Baixo,Saturday,22,Não
2025-07-14,2025-09-07,Mentoria Dinheiro com Leveza,Evento Corporativo,Evento Online,Baixo,Monday,-18,Não
2025-08-28,2025-08-28,"Seminário Jurídico Secovi-SP, Comissão de Direito Condominial da OAB de SJC e Paraibuna",Evento Corporativo,"Rua Engenheiro João Fonseca, 108 - São José dos Campos, SP",Baixo,Thursday,27,Sim
2025-08-26,2025-08-26,Juntas no sucesso,Evento Corporativo,"Av. Montemagno, 501 - São Paulo, SP",Baixo,Tuesday,25,Sim
2025-08-01,2025-08-01,RODA DE CONVERSA - Prosa Preta,Evento Corporativo,"Ordem dos Advogados do Brasil em Minas Gerais - 14ª Subseção - Uberaba, MG",Baixo,Friday,0,Não
2025-08-20,2025-08-20,CIO Campinas - Reforma Tributária,Evento Corporativo,"Av. José de Sousa Campos, 837 - Campinas, SP",Baixo,Wednesday,19,Não
2025-09-19,2025-09-19,Recolhimento de Alimento / Suplemento - Como realizar na prática e no Sistema SOLICITA,Evento Corporativo,Evento Online,Baixo,Friday,49,Não
2025-08-05,2025-08-05,i9+ Cidades,Evento Corporativo,"IBRAWORK - São Paulo, SP",Baixo,Tuesday,4,Sim
2025-09-01,2025-09-05,PDCA AGROCAD - Básico,Evento Corporativo,Evento Online,Baixo,Monday,31,Não
2025-09-15,2025-09-15,Grupo PRO,Evento Corporativo,"Local a definir - Fortaleza, CE",Baixo,Monday,45,Não
2025-08-05,2025-08-05,O que você precisa para aumentar o número de pacientes na sua clínica,Evento Corporativo,Evento Online,Baixo,Tuesday,4,Sim
2025-08-18,2025-08-28,Treinamentos KCP (KMM e Kanban Coaching) com Rodrigo Yoshima - Agosto,Evento Corporativo,Evento Online,Baixo,Monday,17,Não
2025-08-06,2025-08-07,"Congresso em Rede - Mentes que aprendem, corações que sentem",Evento Corporativo,Evento Online,Baixo,Wednesday,5,Não
2025-09-07,2025-09-07,"Prática: Biomecânica e cinesioterapia durante o trabalho de parto, baseado em evidências",Evento Corporativo,"Local a definir - Florianópolis, SC",Baixo,Sunday,37,Não
2025-08-25,2025-08-28,Treinamento Kanban Systems Design (KSD / KMP I) - Agosto,Evento Corporativo,Evento Online,Baixo,Monday,24,Não
2025-08-07,2025-08-07,TECH TALKS,Evento Corporativo,"Av. Duque de Caxias, 3900 - São José do Rio Preto, SP",Baixo,Thursday,6,Sim
2025-09-27,2025-09-28,KSI - Kanban Systems Improvement -KMP II - Kanban University - ONLINE - Turma #22,Evento Corporativo,Evento Online,Baixo,Saturday,57,Não
2025-08-09,2025-08-09,"Contabilidade, Reforma Tributária, NR1",Evento Corporativo,"Torre Sucess - PLANECORP - Curitiba, PR",Baixo,Saturday,8,Não
2025-08-20,2025-08-20,Cultivando o Futuro: Invista no Crescimento da Sua Escola #Brasilia,Evento Corporativo,"S4 Hotel - Brasília, DF",Baixo,Wednesday,19,Não
2025-08-11,2025-08-28,Treinamento em Sustentação Oral - Híbrido,Evento Corporativo,"Casa de Prerrogativas da Advocacia - Rio de Janeiro, RJ",Baixo,Monday,10,Não
2025-07-31,2025-07-31,Reforma Tributária Para Sua Empresa: Estratégias e Oportunidades,Evento Corporativo,"Auditório da Atlântida Móveis - QNE 26, Lotes 12/15, Loja 01 - Taguatinga Norte - Brasília, DF",Baixo,Thursday,-1,Sim
2025-08-30,2025-08-31,"CURSO: LIBERAÇÃO MIOFASCIAL, MASSAGEM DESPORTIVA E QUIROPRAXIA BÁSICA",Evento Corporativo,"Rua Jamboaçu, 129 - São Paulo, SP",Baixo,Saturday,29,Não
2025-08-28,2025-08-28,XV FÓRUM DE INTEGRAÇÃO JURÍDICA - NR e I FÓRUM DE PRÁTICA DA ADVOCACIA EXTRAJUDICIAL DF,Evento Corporativo,"Escola Superior de Advocacia da Ordem dos Advogados do Brasil - Brasília, DF",Baixo,Thursday,27,Sim
2025-08-09,2025-08-09,Treinamento Online - OKR Practitioner (C-OKRP®) - OKR Institute - CERTIFICADO INTERNACIONAL,Evento Corporativo,Evento Online,Baixo,Saturday,8,Não
2025-08-19,2025-08-19,A Senda do Saber - A Sociedade (Oxum 2025),Evento Corporativo,Evento Online,Baixo,Tuesday,18,Sim
2025-07-14,2025-08-28,GT - Cumbuca,Evento Corporativo,Evento Online,Baixo,Monday,-18,Não
2025-08-20,2025-08-20,Ferramentas Dewalt e EPIS - Ponta Grossa Home Center,Evento Corporativo,"Av. General Carlos Cavalcanti, 265 - Ponta Grossa, PR",Baixo,Wednesday,19,Não
2025-08-02,2025-08-02,1ª QUALIPED - PRÉ VENDA,Evento Corporativo,"Local a definir - Belo Horizonte, MG",Baixo,Saturday,1,Não
2025-09-27,2025-09-28,GFM - CURSO DE GESTÃO E LIDERANÇA - BELO HORIZONTE - MG,Evento Corporativo,"Local a definir - Belo Horizonte, MG",Baixo,Saturday,57,Não
2025-08-13,2025-12-03,José Maurício Loures |Núcleo de Estudos - Introdução ao ensino de Jacques Lacan: A clínica lacaniana,Evento Corporativo,Evento Online,Baixo,Wednesday,12,Não
2025-08-16,2025-08-16,Cartas a um Jovem Terapeuta - Reflexões para quem está começando,Evento Corporativo,Evento Online,Baixo,Saturday,15,Não
2025-08-07,2025-08-07,[BELÉM] Workshop Etherna Adesivos,Evento Corporativo,"HOTEL PRINCESA LOUÇÃ - Belém, PA",Baixo,Thursday,6,Sim
2025-07-14,2025-05-15,SindDay 2026 - A MELHOR FEIRA DE NETWORKING CONDOMINIAL E IMOBILIÁRIO (15/05/2026),Evento Corporativo,"Hotel Majestic Palace - Florianópolis, SC",Baixo,Monday,-18,Não
2025-07-31,2025-07-31,Espaços que curam: como a Neuroarquitetura transforma hospitais em lugares de cuidado integral,Evento Corporativo,"InterContinental São Paulo - São Paulo, SP",Baixo,Thursday,-1,Sim
2025-08-07,2025-08-07,SENIOR HOUR O Happy Hour do Mútua Sênior!,Evento Corporativo,"Cervejaria Fratelli Reggiani - Vitória, ES",Baixo,Thursday,6,Sim
2025-07-14,2025-08-07,ST- O futuro do trabalho,Evento Corporativo,Evento Online,Baixo,Monday,-18,Não
2025-07-14,2025-07-31,Turma Conceição Evaristo - ENEM - Semiextensivo,Evento Corporativo,Evento Online,Baixo,Monday,-18,Não
2025-08-16,2025-08-16,SindExpo - Brasília,Evento Corporativo,"CENTRO DE EVENTOS HÍPICA HALL - Brasília, DF",Baixo,Saturday,15,Não
2025-07-31,2025-07-31,Workshop - gravação em vidro com microrretífica Dremel,Evento Corporativo,"Estação HUB - Ponta Grossa, PR",Baixo,Thursday,-1,Sim
2025-09-13,2025-09-13,VIBRA EXPO: TECH TRENDS - A FEIRA DE NEGÓCIOS INOVADORES,Evento Corporativo,"Local a definir - São Luís, MA",Baixo,Saturday,43,Não
2025-08-25,2025-08-28,FORMAÇÃO ONLINE AUDITOR INTERNO DO PBQPH/ISO 9001,Evento Corporativo,Evento Online,Baixo,Monday,24,Não
2025-08-05,2025-08-05,12º CONGRESSO DISTRITAL DE PROFISSIONAIS - CDP,Evento Corporativo,"Conselho Regional de Engenharia e Agronomia do Distrito Federal - Brasília, DF",Baixo,Tuesday,4,Sim
2025-07-14,2025-08-29,ESTÁCIO CARREIRAS | Programa de Orientação de Carreiras - Turmas de Agosto/25,Evento Corporativo,Evento Online,Baixo,Monday,-18,Não
2025-08-07,2025-08-07,Treinamento FTTH - Fabricante 2Flex,Evento Corporativo,"Av. Júlia Kubitschek, 39 - loja 01 - Cabo Frio, RJ",Baixo,Thursday,6,Sim
2025-07-29,2025-05-19,Curso de Massoterapia Profissional Faculdade Eleven,Evento Corporativo,"Faculdade Eleven - Curitiba, PR",Baixo,Tuesday,-3,Sim
2025-08-06,2025-08-06,"Palestra para Vets | PIF: sinais clínicos, diagnóstico e tratamento",Evento Corporativo,Evento Online,Baixo,Wednesday,5,Não
2025-08-04,2025-08-04,X Encontro de Prevenção e Controle de Infecção e Epidemiologia Hospitalar,Evento Corporativo,"Hospital Universitário da Universidade Estadual de Londrina - Londrina, PR",Baixo,Monday,3,Não
2025-07-31,2025-07-31,Da Ideia ao Mercado: inovação com apoio da EMBRAPI e SEBRAE - WEBINAR 1,Evento Corporativo,Evento Online,Baixo,Thursday,-1,Sim
2025-08-13,2025-08-15,Curso de Imersão em IA para RH - Turma 2,Evento Corporativo,"Local a definir - Fortaleza, CE",Baixo,Wednesday,12,Não
2025-08-19,2025-08-19,Educar para Incluir: Libras na Engenharia.,Evento Corporativo,Evento Online,Baixo,Tuesday,18,Sim
2025-10-11,2025-10-11,Software Freedom Day Porto Alegre 2025 na UniSENAC,Evento Corporativo,"UniSenac - Campus Porto Alegre I - Porto Alegre, RS",Baixo,Saturday,71,Não
2025-09-20,2025-09-20,CURSO SUPORTE BÁSICO DE VIDA,Evento Corporativo,"Av. Cel. José Soares Marcondes, 1111 - Presidente Prudente, SP",Baixo,Saturday,50,Não
2025-08-03,2025-10-03,Tomando as Rédeas,Evento Corporativo,Evento Online,Baixo,Sunday,2,Não
2025-08-25,2025-08-25,Mandado de Segurança: questões controversas na jurisprudência do STJ e STF,Evento Corporativo,"Casa da Advocacia de Campinas - Campinas, SP",Baixo,Monday,24,Não
2025-09-15,2025-09-18,Kanban System Design - KSD113 | setembro/2025,Evento Corporativo,Evento Online,Baixo,Monday,45,Não
2025-08-12,2025-08-12,Impermeabilização com Vedacit - Balaroti Maringá,Evento Corporativo,"Av. João Pereira, 97 - Maringá, PR",Baixo,Tuesday,11,Sim
2025-08-14,2025-08-14,OFICINA: EMPREENDEDOR APRENDA A CONTROLAR SEU FATURAMENTO,Evento Corporativo,"Auditório da SEGOV - Peritoró, MA",Baixo,Thursday,13,Sim
2025-08-19,2025-08-27,Curso - Prática Societária,Evento Corporativo,Evento Online,Baixo,Tuesday,18,Sim
2025-08-28,2025-08-28,Reforma Tributária e o Impacto no Empresariado.,Evento Corporativo,"ASSOCIAÇÃO COMERCIAL E EMPRESARIAL DE GUARULHOS - Guarulhos, SP",Baixo,Thursday,27,Sim
2025-08-05,2025-08-06,LGPD na Prática® - Passo a Passo para a adequação,Evento Corporativo,Evento Online,Baixo,Tuesday,4,Sim
2025-08-09,2025-08-09,"Eleve-se DAY - Um dia inteiro de inspiração, conexões e transformação!",Evento Corporativo,"R. Marechal Deodoro, 920 - Juiz de Fora, MG",Baixo,Saturday,8,Não
2025-10-07,2025-10-07,Entendendo a NR-1,Evento Corporativo,Evento Online,Baixo,Tuesday,67,Sim
2025-09-13,2025-09-13,Avaliação de Risco de Suicídio no Ambiente Educacional com Ms. Raquel Antoniassi,Evento Corporativo,Evento Online,Baixo,Saturday,43,Não
2025-10-01,2025-10-01,Konekt.lab Talks | Edição Biogás & Biometano,Evento Corporativo,"STATE Innovation Center - São Paulo, SP",Baixo,Wednesday,61,Não
2025-08-19,2025-08-19,"FEIRA DE FRANQUIAS, NEGÓCIOS E EMPREENDEDORISMO - CURITIBA",Evento Corporativo,"Hotel Dan Inn Curitiba By Nacional Inn - Curitiba, PR",Baixo,Tuesday,18,Sim
2025-09-09,2025-09-09,OTIMIZA 360º KING CONTABILIDADE | REFORMA TRIBUTÁRIA | SÃO PAULO - SP,Evento Corporativo,"Escritório King Contabilidade - São Paulo, SP",Baixo,Tuesday,39,Sim
2025-08-05,2025-08-06,1º Fórum da Região Norte Desafios e Perspectivas para o Ensino Profissionalizante,Evento Corporativo,"SESI Teatro - Macapá, AP",Baixo,Tuesday,4,Sim
2025-09-13,2025-10-18,QUALIFICAÇÃO PROFISSIONAL EM CONTABILIDADE: Teoria e Prática juntas para seu sucesso profissional-T4,Evento Corporativo,"Auditório do SESCAP-SE - Aracaju, SE",Baixo,Saturday,43,Não
2025-08-15,2025-08-15,O Papel do RH na Economia Circular Um Chamado para a Ação,Evento Corporativo,"Sinbi - Birigui, SP",Baixo,Friday,14,Não
2025-08-19,2025-08-19,IA na prática | Líderes Escalando Negócios com IA,Evento Corporativo,Evento Online,Baixo,Tuesday,18,Sim
2025-10-02,2025-10-03,Imersão Lean Construction - Goiânia,Evento Corporativo,"Hub Cerrado | Coworking, Empreendedorismo e Inovação - Goiânia, GO",Baixo,Thursday,62,Sim
2025-08-06,2025-08-06,Território Empreendedor | 2º Encontro de Conexão e Oportunidade,Evento Corporativo,"Local a definir - Uruaçu, GO",Baixo,Wednesday,5,Não
2025-09-26,2025-09-26,360º Experience - Petrópolis Invest XP Investimentos,Evento Corporativo,"Granja Brasil - Centro de Convenções - Petrópolis, RJ",Baixo,Friday,56,Não
2025-08-06,2025-08-06,Workshop LIGO: Inteligência Artificial aplicada aos Recursos Humanos,Evento Corporativo,Evento Online,Baixo,Wednesday,5,Não
2025-08-12,2025-08-12,Crescendo com Personalidades.s - Vendas e Lições de um Mestre,Evento Corporativo,"Shopping Barra - Cinema - Salvador, BA",Baixo,Tuesday,11,Sim
2025-07-15,2025-12-20,Habilidades Digitais Para um Futuro Melhor,Evento Corporativo,Evento Online,Baixo,Tuesday,-17,Sim
2025-08-14,2025-08-14,2º Seminário do Serviço de Atenção Domiciliar de Betim: Conhecer e aprimorar o Programa Melhor em C,Evento Corporativo,"Auditório do Centro Administrativo João Paulo II - Prefeitura de Betim - Betim, MG",Baixo,Thursday,13,Sim
2025-08-28,2025-08-28,FLORESTAR 2025,Evento Corporativo,"Embrapa Agrossilvipastoril - Sinop, MT",Baixo,Thursday,27,Sim
2025-08-21,2025-08-21,RH: a chave para fortalecer lideranças.,Evento Corporativo,"Porto Sucursal ABC - Santo André, SP",Baixo,Thursday,20,Sim
2025-08-05,2025-08-05,Demo Day - Imersão DataViz,Evento Corporativo,Evento Online,Baixo,Tuesday,4,Sim
2025-08-09,2025-08-09,Aula Aberta - Curso VIVÊNCIA DE PALCO PARA CANTORES,Evento Corporativo,"Av. Amadeu Ribeiro, 451 - Jundiaí, SP",Baixo,Saturday,8,Não
2025-09-17,2025-09-17,Acessibilidade como Pilar da Inovação e da Equidade Profissional,Evento Corporativo,"Centro Regional de Inovação Elume Park. - Itajaí, SC",Baixo,Wednesday,47,Não
2025-08-14,2025-08-14,Palestra: Liberação Miofascial Crochetagem,Evento Corporativo,"Centro Cultural CREFITO2 - Rio de Janeiro, RJ",Baixo,Thursday,13,Sim
2025-10-06,2025-10-09,Curso PCP 4.0,Evento Corporativo,Evento Online,Baixo,Monday,66,Não
2025-08-22,2025-08-24,Cirurgia a Campo - Desafios e Superações,Evento Corporativo,"Aprimory Vet - Jataí, GO",Baixo,Friday,21,Não
2025-08-26,2025-08-26,CRAB - OFICINA DE BISCUIT - 26/08/2025 - 13:30h,Evento Corporativo,"Ela Shopping - Duque de Caxias, RJ",Baixo,Tuesday,25,Sim
2025-08-12,2025-08-12,CRAB - OFICINA DE BISCUIT - 12/08/2025 - 09:00h,Evento Corporativo,"Ela Shopping - Duque de Caxias, RJ",Baixo,Tuesday,11,Sim
2025-08-21,2025-08-21,1º Fórum Uma Só Saúde - Simpósio Transacional de Leishmaniose: Direito ao Tratamento,Evento Corporativo,"Av. Mal. Câmara, 150 - 9o andar - Rio de Janeiro, RJ",Baixo,Thursday,20,Sim
2025-07-31,2025-07-31,Mega Ativação Coral / JULHO,Evento Corporativo,"Central de Vendas - Coral Engenharia - Curitiba, PR",Baixo,Thursday,-1,Sim
2025-10-09,2025-10-09,Palestra: Persuasão no Tribunal do Júri,Evento Corporativo,"R. Vinte e Oito de Outubro, 840 - Sorocaba, SP",Baixo,Thursday,69,Sim
2025-08-16,2025-08-16,CARAVANA SBOT-RS |PROJETO CONECTA 2025 | SANTA MARIA,Evento Corporativo,"Hospital Universitário de Santa Maria - UFSM | AUDITÓRIO GUKERPE - Santa Maria, RS",Baixo,Saturday,15,Não
2025-07-15,2025-09-05,22° Concurso de Qualidade dos Cafés de Minas Gerais 2025,Evento Corporativo,"Av. Raja Gabáglia, 1626 - Belo Horizonte, MG",Baixo,Tuesday,-17,Sim
2025-12-10,2025-12-10,Bienal de Design Sete Lagoas,Evento Corporativo,"Local a definir - Sete Lagoas, MG",Baixo,Wednesday,131,Não
2025-08-20,2025-08-20,"Revisão bibliométrica: o que é, para que serve e como fazer",Evento Corporativo,"Universidade Estadual de Ponta Grossa – Campus Central - Ponta Grossa, PR",Baixo,Wednesday,19,Não
2025-08-01,2025-08-01,Biopark Programa Conectando Saberes - Terapia Hormonal,Evento Corporativo,"Universidade Federal do Paraná - UFPR Campus Toledo - Toledo, PR",Baixo,Friday,0,Não
2025-10-06,2025-10-06,Segredos da Depilação a LED,Evento Corporativo,Evento Online,Baixo,Monday,66,Não
2025-10-09,2025-10-09,Vivência Hybrius,Evento Corporativo,Evento Online,Baixo,Thursday,69,Sim
2025-09-17,2025-09-17,Imersão Tecnológica - Asgard,Evento Corporativo,Evento Online,Baixo,Wednesday,47,Não
2025-10-17,2025-10-17,Imersão Tecnológica - Asgard,Evento Corporativo,Evento Online,Baixo,Friday,77,Não
2025-09-27,2025-09-27,Secreta+Conecta,Evento Corporativo,"R. Joaquim Nabuco, 166 - Fortaleza, CE",Baixo,Saturday,57,Não
2025-08-14,2025-08-14,Treinamento para Assentadores com Felipe Wilderson,Evento Corporativo,"Balaroti Florianópolis - Florianópolis, SC",Baixo,Thursday,13,Sim
2025-08-06,2025-08-06,Meeting by midiaria.com: Potência Prateada,Evento Corporativo,"Casa Fradique - São Paulo, SP",Baixo,Wednesday,5,Não
2025-07-31,2025-07-31,CIRCUITO MINEIRO DE INOVAÇÃO TECNOLÓGICA PARA O AGRO ETAPA BURITIZEIRO NA FENAVASF 2025,Evento Corporativo,"Praça da Estação - Buritizeiro, MG",Baixo,Thursday,-1,Sim
2025-09-19,2025-09-19,"CDL CONECTA 2025 - NEGÓCIOS INTELIGENTES, CONEXÕES REAIS",Evento Corporativo,"Grupo RVG Rivage - Blumenau, SC",Baixo,Friday,49,Não
2025-08-19,2025-08-19,Circuito de Treinamentos dos GMC's -São Miguel do Oeste,Evento Corporativo,"AMEOSC - São Miguel do Oeste, SC",Baixo,Tuesday,18,Sim
2025-08-15,2025-08-15,Pacto RS 25: O crescimento sustentável é agora - Seminário Regional da RF 3 - Caxias do Sul,Evento Corporativo,"Universidade de Caxias do Sul - Auditório do Bloco J - Caxias do Sul, RS",Baixo,Friday,14,Não
2025-08-21,2025-08-21,II Encontro Piauiense de Habitação Social,Evento Corporativo,"SEBRAE - Teresina, PI",Baixo,Thursday,20,Sim
2025-08-28,2025-08-28,Jus Mulheres Awards,Evento Corporativo,"ParlaMundi Centro de Convenções - Brasília, DF",Baixo,Thursday,27,Sim
2025-08-06,2025-08-07,Imersão em Power BI para Gestores Públicos| ObservaLab,Evento Corporativo,"Sebrae Lab - Belo Horizonte, MG",Baixo,Wednesday,5,Não
2025-08-07,2025-08-07,Circuito de Treinamentos dos GMC's - São Lourenço do Oeste,Evento Corporativo,"Associação Municípios Noroeste Catarinense - AMNOROESTE - São Lourenço do Oeste, SC",Baixo,Thursday,6,Sim
2025-09-05,2025-09-05,"Fotobiomodulação - Laser e Led ""A Jornada do Reparo Tecidual""",Evento Corporativo,"IPEP - Policlin - São José dos Campos, SP",Baixo,Friday,35,Não
2025-10-21,2025-10-21,Treinamento Databricks Introdução Completa - 21 de outubro de 2025 - Período 09 h às 12 horas,Evento Corporativo,Evento Online,Baixo,Tuesday,81,Sim
2025-07-25,2025-08-02,Cursos de Férias UniRuy Wyden Conhecimento que Acelera Carreiras!,Evento Corporativo,"Av. Luís Viana Filho, 3172 - Salvador, BA",Baixo,Friday,-7,Não
2025-12-29,2025-12-30,Treinamento Databricks Avançado - 29 e 30 de dezembro de 2025 - Período 09 h às 12 horas,Evento Corporativo,Evento Online,Baixo,Monday,150,Não
2025-08-12,2025-08-12,"CURSO: NOVA LEI, NOVOS RISCOS: O que a resolução CNJ nº 2/2025 exige da sua escola(e da sua direção)",Evento Corporativo,Evento Online,Baixo,Tuesday,11,Sim
2025-08-23,2025-08-23,Gestão de Tráfego Pago Presencial em Porto Alegre,Evento Corporativo,"Edifício AG Corporate - Porto Alegre, RS",Baixo,Saturday,22,Não
2025-09-10,2025-09-12,"CUIDADOR DE OURO "" Um Evento para você que deseja se tornar um Cuidador de Idosos Qualificado""",Evento Corporativo,"Chácara do Túlio - Águas Lindas de Goiás, GO",Baixo,Wednesday,40,Não
2025-08-13,2025-08-14,A DIMENSÃO ÉTICO-AFETIVA NA PESQUISA EM EDUCAÇÃO,Evento Corporativo,"UNIVILLE - Universidade da Região de Joinville - Joinville, SC",Baixo,Wednesday,12,Não
2025-08-19,2025-08-19,Como Empreender com Infoproduto,Evento Corporativo,"Sebrae - Recife - Recife, PE",Baixo,Tuesday,18,Sim
2025-07-23,2025-07-31,Aerp Lab com Diego Menão,Evento Corporativo,Evento Online,Baixo,Wednesday,-9,Não
2025-08-05,2025-08-05,OFICINA DE NOTEBOOKLM,Evento Corporativo,Evento Online,Baixo,Tuesday,4,Sim
2025-08-06,2025-08-06,Direito em Perspectiva - Faculdade Cristã da Cidade - SJC,Evento Corporativo,"Faculdade Cristã da Cidade - São José dos Campos, SP",Baixo,Wednesday,5,Não
2025-08-04,2025-08-04,Direito em Perspectiva - Faculdade Cristã da Cidade de SJC,Evento Corporativo,"Faculdade Cristã da Cidade - São José dos Campos, SP",Baixo,Monday,3,Não
2025-10-02,2025-10-02,Legal Marketing Congress Brazil 2025,Evento Corporativo,"Local a definir - São Paulo, SP",Baixo,Thursday,62,Sim
2025-08-22,2025-08-22,Alto da Lapa 22/08 Café de negócios e network Rede Mais Mulheres,Evento Corporativo,"Rua Pio XI, 418, Alto da Lapa - São Paulo, SP",Baixo,Friday,21,Não
2025-08-20,2025-08-20,20/08 Moema LINK CREDENCIADAS Café de negócios e network Rede Mais Mulheres,Evento Corporativo,"Platinum Tower - São Paulo, SP",Baixo,Wednesday,19,Não
2025-08-12,2025-08-13,Lançamento do Relatório AgriHub Conecta 2025,Evento Corporativo,"AgriHub - Cuiabá, MT",Baixo,Tuesday,11,Sim
2025-08-12,2025-08-13,Vendas 365 - Campo novo do Parecis - 2º Lote - Comum,Evento Corporativo,"Associação Comercial e Industrial de Campo Novo do Parecis - Campo Novo do Parecis, MT",Baixo,Tuesday,11,Sim
2025-08-06,2025-08-07,Cine pipoca na Sala Vermelha: Emergências Cardiológicas para Emergência,Evento Corporativo,"Hospital do Idoso Zilda Arns - Curitiba, PR",Baixo,Wednesday,5,Não
2025-09-02,2025-09-05,CURSO DE PERICIA EM PENHORA DE FATURAMENTO,Evento Corporativo,Evento Online,Baixo,Tuesday,32,Sim
2025-09-22,2025-09-22,Acretec Itinerante - Edição PPA em Vilhena/RO,Evento Corporativo,"Local a definir - Vilhena, RO",Baixo,Monday,52,Não
2025-09-25,2025-09-25,MERCADO SUMMIT 2025 - REAJA!,Evento Corporativo,"Av. Bady Bassitt, 4052 - São José do Rio Preto, SP",Baixo,Thursday,55,Sim
2025-09-13,2025-09-13,Ideathon - Birigui - SP - 2025,Evento Corporativo,"R. Roberto Clark, 460 - Birigui, SP",Baixo,Saturday,43,Não
2025-08-06,2025-08-06,Semana da Indústria Gráfica - 5ª edição,Evento Corporativo,"FINDES - Vitória, ES",Baixo,Wednesday,5,Não
2025-08-25,2025-08-27,Curso Blindagem Digital: Aprenda a Resolver Incidentes Cibernéticos,Evento Corporativo,Evento Online,Baixo,Monday,24,Não
